Response ID,Response Time,Q1: Respect,Q1 Select Index,Q1 Comment,Q2: Explanations,Q2 Select Index,Q2 Comment,Q3: Helpfulness,Q3 Select Index,Q3 Comment,Q4: Instructor Overall,Q4 Select Index,Q4 Comment,Q5: Organization,Q5 Select Index,Q5 Comment,Q6: Clear Expectations,Q6 Select Index,Q6 Comment,Q7: Content Usefulness,Q7 Select Index,Q7 Comment,Q8: Assignment Value,Q8 Select Index,Q8 Comment,Q9: Feedback,Q9 Select Index,Q9 Comment,Q10: Use of Technology,Q10 Select Index,Q10 Comment,Q11: Learning Climate,Q11 Select Index,Q11 Comment,Q12: Course Overall,Q12 Select Index,Q12 Comment,Q13: Expected Grade,Q13 Select Index,Q13 Comment,Q14: Required or Elective,Q14 Select Index,Q14 Comment,Q15: Workload,Q15 Select Index,Q15 Comment,Q16: Course Strengths,Q16 Select Index,Q16 Comment,Q17: Course Weaknesses,Q17 Select Index,Q17 Comment,Q18: Improvements to be Made,Q18 Select Index,Q18 Comment,Course,Term,Q1: Organization,Q3: Questions,Q4: Visual Presentation,Q5: Oral Presentation,Q6: Availability,Q7: Ability to hold Interest,Q8: Effectiveness,Q9: Attendance,Q10: Assigned Work,Q11: Printed Notes,Q12: Textbook,Q13: New Material,Q14: Assigned Work Amount,Q15: Hours Per Week,Q16: What instructor has done well,Q17: Improvements to technique or style,Q18: Course's strong points,Q19: Course's weak points,Q19 Select Index,Q19 Comment,Q20: Class atmosphere,Q20 Select Index,Q20 Comment,Q21: Other Comments,Q21 Select Index,Q21 Comment,Q1: Q1,Q2: Q2,Q3: Q3,Q4: Q4,Q5: Q5,Q6: Q6,Q7: Q7,Q8: Q8,Q9: Q9,Q10: Q10,Q11: Q11,Q12: Q12,Q13: Q13,Q14: Q14,Q15: Q15,Q16: Q16,Q17: Q17,Q18: Q18,Q19: Things Done Well,Q20: Improvements to be Made
223438,2016-07-16T15:41:53-04:00,,1.0,,Just Right,2.0,,,1.0,,,2.0,,,1.0,,,2.0,,,1.0,,,1.0,,,0.0,,,0.0,,,3.0,,,0.0,,,2.0,,,2.0,,,3.0,,,,Did a good job helping students with concepts..,,,"I guess he could try to make less mistakes on the board, but we all make mistakes, so its not a big deal.",,,"Introduction to uw math, shows us their expectations.",MATH 135,Spring 2016,Good,Good,Satisfactory,Good,Sometimes available,Interesting,Good,90-100%,Very helpful,No printed notes,Very helpful,Right amount,Right amount,11-15 houts,,,,,,4 lectures a week might have been a bit much.,,,I noticed many people in this term did not put too much effort into the course.,,,"Course got a lot more confusing when he went on vacation, the ta and other prof did not do a very good job.",,,,,,,,,,,,,,,,,,,,
223435,2016-07-14T19:15:30-04:00,,0.0,,Just Right,2.0,,,0.0,No stupid questions with Mukto Akash.,,5.0,All I needed was Mukto Akash's voice.,,0.0,His tweed helps with the professor vibe.,,0.0,I went to office hours. Mukto Akash is awesome. I had questions about another course I was taking and he stayed past office hours to answer my questions. I love this guy.,,1.0,"Yeah man. People who complain about MATH135 are frightened by the seemingly murky yet strict rules of proofs (myself included, to some extent). But if you stick it out, you come out with an awesome discrete-y algorithm-y way of thinking that I haven't experienced in all 3 years of university (I was in SYDE).",,0.0,Dude I love Mukto Akash.,,2.0,Stopped going when Mukto Akash left town.,,4.0,,,0.0,,,0.0,,,2.0,,,5.0,,,1.0,,,,Stresses the fundamentals. Points out common traps.,,,Wear more tweed. You look badass af.,,,Mukto Akash,MATH 135,Spring 2016,Excellent,Excellent,No opinion,Excellent,Available,Interesting,Excellent,50-75%,,Very helpful,Very helpful,Right amount,No opinion,3-6 hours,,,,,,The supply in place of Mukto Akash,,,will bradbeer > graham bleaney. notice strict equality.,,,I kept saying contraceptive when I meant contrapositive.,,,,,,,,,,,,,,,,,,,,
223429,2016-07-14T06:34:47-04:00,,2.0,,Just Right,2.0,,,1.0,,,2.0,,,2.0,,,1.0,,,1.0,,,2.0,,,0.0,,,1.0,,,0.0,,,0.0,,,3.0,,,2.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Satisfactory,Good,Satisfactory,Satisfactory,Usually available,Interesting,Satisfactory,90-100%,Helpful,Very helpful,Very helpful,Somewhat too little,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223454,2016-07-22T08:07:00-04:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,1.0,,,5.0,,,0.0,,,1.0,,,0.0,,,0.0,,,0.0,,,3.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Good,Good,Good,Good,Did not seek help,Very interesting,Good,90-100%,Very helpful,Very helpful,No text required,Right amount,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223436,2016-07-15T04:04:29-04:00,,1.0,,Somewhat too high,1.0,,,1.0,,,1.0,,,1.0,,,,His hours were not long enough based on the amount of people going to them. I once waited 40 mins for a single person.,,1.0,,,1.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,2.0,,,,,,,,,,,MATH 135,Spring 2016,Good,Good,Good,Good,,Interesting,Good,90-100%,Helpful,Helpful,Very helpful,Too much,Somewhat too much,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223441,2016-07-19T07:36:43-04:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,,0.0,,,1.0,,,1.0,,,1.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 135,Spring 2016,Good,Good,Good,Good,Sometimes available,Interesting,Good,90-100%,Helpful,Helpful,Helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223452,2016-07-20T13:56:12-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,2.0,,,2.0,,,1.0,,,,"has a lot patient to students
explain even single questions that students were asked.",,,The PPT can be make in a better way. Some content is wrong but the instructor can fix it in class and told students,,,The mathematic logic,MATH 135,Spring 2016,Excellent,Excellent,Excellent,Good,Available,Interesting,Excellent,90-100%,Helpful,Very helpful,Helpful,Right amount,Right amount,3-6 hours,,,,,,Really need to understand the definition and understand what can it help us to solve,,,"it is positive
A lot students would like to ask questions and helps others to understand the course content better.",,,"XD 
All good !!!",,,,,,,,,,,,,,,,,,,,
223428,2016-07-12T08:48:10-04:00,,2.0,,Somewhat too high,1.0,,,1.0,,,3.0,,,3.0,,,2.0,,,1.0,,,3.0,,,0.0,,,2.0,,,3.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Satisfactory,Good,Unsatisfactory,Unsatisfactory,Sometimes available,Interesting,Unsatisfactory,90-100%,Not helpful,No printed notes,Helpful,Somewhat too much,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223447,2016-07-19T09:13:01-04:00,,3.0,,Too high,0.0,,,1.0,,,2.0,,,2.0,,,2.0,,,2.0,,,3.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.0,,,1.0,,,2.0,,,,,,,please make your handwriting on the board bigger and more clear.,,,,MATH 135,Spring 2016,Unsatisfactory,Good,Satisfactory,Satisfactory,Sometimes available,Not interesting,Unsatisfactory,75-90%,Helpful,Helpful,Helpful,Too much,Somewhat too much,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223453,2016-07-21T09:49:45-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,2.0,,,1.0,,,0.0,,,0.0,,,4.0,,,4.0,,,3.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Excellent,Excellent,Excellent,Excellent,Sometimes available,Interesting,Excellent,90-100%,,,No text required,Right amount,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223443,2016-07-19T07:45:51-04:00,,2.0,,Too high,0.0,,,2.0,,,0.0,,,0.0,,,2.0,,,2.0,,,3.0,,,0.0,,,2.0,,,2.0,,,2.0,,,0.0,,,0.0,,,3.0,,,,,,,,,,,MATH 135,Spring 2016,Satisfactory,Satisfactory,Excellent,Excellent,Sometimes available,Not interesting,Unsatisfactory,90-100%,Not helpful,Not helpful,Not helpful,Too much,Too much,11-15 houts,,,,,,The assignments and exams are too difficult.,,,,,,,,,,,,,,,,,,,,,,,,,,
223449,2016-07-20T09:51:49-04:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,5.0,,,1.0,,,1.0,,,2.0,,,1.0,,,0.0,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Excellent,Excellent,Excellent,Excellent,Did not seek help,Interesting,Good,50-75%,Helpful,Very helpful,Helpful,Somewhat too much,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223431,2016-07-14T07:54:35-04:00,,1.0,,Somewhat too high,1.0,,,1.0,,,2.0,,,1.0,,,5.0,,,1.0,,,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Good,Good,Satisfactory,Good,Did not seek help,Interesting,Good,90-100%,Helpful,Very helpful,Very helpful,Right amount,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223455,2016-07-22T11:43:09-04:00,,0.0,,Just Right,2.0,,,1.0,,,1.0,,,0.0,,,5.0,,,1.0,,,0.0,,,2.0,,,1.0,,,0.0,,,3.0,,,3.0,,,1.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Excellent,Good,Good,Excellent,Did not seek help,Interesting,Excellent,50-75%,Helpful,Very helpful,No text required,Somewhat too little,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223432,2016-07-14T11:25:34-04:00,,0.0,,Just Right,2.0,,,0.0,,,1.0,,,1.0,,,5.0,,,1.0,,,0.0,,,0.0,,,1.0,,,1.0,,,,,,5.0,,,2.0,,,1.0,,,,"Very clear, coherent lectures. Handled questions well and really explained the logic behind proofs instead of just writing them down.",,,Maybe put a little more emphasis on where we are going with certain concepts. For instance GCD doesn't seem terribly interesting until it is applied to LDEs and modular congruences.,,,Interesting material and and thorough introduction to proofs.,MATH 135,Spring 2016,Excellent,Excellent,Good,Good,Did not seek help,Interesting,Excellent,90-100%,Helpful,Helpful,,No opinion,Right amount,3-6 hours,,,,,,"Sometimes the difficulty in the assignment/midterm questions was just the markers being picky about form instead of the meat of the proof. Also, sometimes proofs were marked wrong when they were just different. It felt like they weren't actually being read, just compared to an answer key.",,,Nope.,,,That was a nice room for that lecture.,,,,,,,,,,,,,,,,,,,,
223440,2016-07-18T17:04:28-04:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,,MATH 135,Spring 2016,Good,Good,Good,Good,Usually available,Interesting,Good,75-90%,Helpful,Helpful,Helpful,Somewhat too much,Right amount,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223430,2016-07-14T07:52:15-04:00,,3.0,,Somewhat too high,1.0,"Professor Akash left many problems as ""exercises"" to the student.",,3.0,,,2.0,,,3.0,,,3.0,,,2.0,,,3.0,,,0.0,,,2.0,,,1.0,,,0.0,,,0.0,,,0.0,,,3.0,,,,No comment.,,,"Professor Akash seemed unprepared for lectures, and consistently made mistakes that affected the flow of the lecture. He does not seem to understand which concepts are more challenging for the students and glosses over important details (or presents them in a very high-level and difficult-to-understand way). This made it difficult for me to truly learn the material in-class.",,,It was interesting in the beginning 3 weeks at most.,MATH 135,Spring 2016,Unsatisfactory,Unsatisfactory,Satisfactory,Unsatisfactory,Rarely available,Not interesting,Unsatisfactory,90-100%,Not helpful,Helpful,Very helpful,Too much,Too much,11-15 houts,,,,,,"This course expects too much from first year students and does not provide enough help to individuals because there not enough office hours. 
TAs are very apathetic and does not provide helpful feedback to students on assignments.",,,No comment.,,,"For a course like this, small classroom environment is a must. My experience with the big lecture hall was ineffective.",,,,,,,,,,,,,,,,,,,,
223434,2016-07-14T14:30:21-04:00,,3.0,,Somewhat too low,3.0,,,2.0,,,3.0,,,2.0,,,2.0,,,2.0,,,3.0,,,2.0,,,1.0,,,0.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 135,Spring 2016,Unsatisfactory,Satisfactory,Unsatisfactory,Satisfactory,Sometimes available,Not interesting,Unsatisfactory,50-75%,Helpful,Very helpful,Very helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223439,2016-07-17T09:45:14-04:00,,3.0,,Just Right,2.0,,,1.0,,,2.0,,,0.0,,,2.0,,,2.0,,,2.0,,,0.0,,,1.0,,,3.0,,,1.0,,,2.0,,,2.0,,,0.0,,,,no opinion,,,introducing propositions slower,,,assignments,MATH 135,Spring 2016,Unsatisfactory,Good,Satisfactory,Excellent,Sometimes available,Not interesting,Satisfactory,90-100%,Helpful,No printed notes,Helpful,Right amount,Right amount,0-2 hours,,,,,,pace,,,no,,,temperature too low,,,,,,,,,,,,,,,,,,,,
223442,2016-07-19T07:38:52-04:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,,0.0,,,2.0,,,1.0,,,1.0,,,1.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 135,Spring 2016,Good,Good,Good,Satisfactory,Usually available,Interesting,Excellent,50-75%,Helpful,Helpful,Helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223456,2016-07-22T11:45:53-04:00,,0.0,,Just Right,2.0,,,0.0,,,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,,almost all aspects,,,Sometimes it's hard for me to see blackboard clearly,,,Rational,MATH 135,Spring 2016,Excellent,Excellent,Satisfactory,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Right amount,Right amount,3-6 hours,,,,,,,,,Positively,,,,,,,,,,,,,,,,,,,,,,,
215811,2016-12-01T12:53:54-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,5.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,,MATH 135,Fall 2016,Excellent,Excellent,Excellent,Excellent,Did not seek help,Very interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Somewhat too much,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215800,2016-11-29T10:02:24-05:00,,1.0,,Somewhat too high,1.0,,,1.0,,,2.0,,,2.0,,,2.0,,,1.0,,,2.0,,,1.0,,,1.0,,,1.0,,,0.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,MATH 135,Fall 2016,Good,Good,Satisfactory,Satisfactory,Sometimes available,Interesting,Satisfactory,75-90%,Helpful,Helpful,Very helpful,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215815,2016-12-05T10:08:14-05:00,,1.0,,Somewhat too high,1.0,Since a lot of this material is quite new sometimes I would have appreciated a bit more of an explanation of where things came from as new concepts were used the first few times.,,0.0,Mukto was always very receptive to questions and always tried his best to answer them. I always felt welcome to ask a question and never felt like I was being judged for asking a simple question! THANK YOU MUKTO!,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,I thought Mukto did a great job at explaining things for the most part! Thank you!,,0.0,,,1.0,These assignments I did find very challenging though at times! They took multiple multiple hours for me at times!,,3.0,,,0.0,,,1.0,,,1.0,,,2.0,,,,I loved Mukto's enthusiasm for what we were learning!!,,,"I don't know if this necessarily falls under technique style but I had a really hard time in this course during the last two weeks when we learned polynomials due to the fact that we got behind in the class and then were trying to get through everything in time to complete the assignment but not really with enough time to understand it! I found it slightly difficult to just accept every theorem for polynomials at face value for a week and then to have to ""un-accept"" them and have to prove them. I would have preferred if we would have been able to learn it in the intended order! I also would have loved a review class instead of a class on a random concept that we will not be tested on!",,,I loved the RSA part of the course!! I thought that was so so so so interesting!,MATH 135,Fall 2016,Good,Excellent,Excellent,Excellent,Available,Interesting,Good,90-100%,Helpful,No printed notes,Very helpful,Somewhat too much,Somewhat too much,7-10 hours,,,,,,I found sometimes this course was an overload since a lot of it was SOOO new but over time this got a bit better.,,,I thought our class had a fantastic atmosphere! I always felt welcome to ask questions and I thought everyone was welcoming of other people's questions too!,,,I loved the class size! It was nice to have a smaller class!,,,,,,,,,,,,,,,,,,,,
215806,2016-11-30T17:06:26-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,2.0,,,2.0,,,2.0,,,,"The instructor is really clear at presentation, and takes good care of students' questions.",,,"The speed of the course is moderate, however, it is usually hard to finish assignment beforehand, as the instructor usually manages to cover the material until the last before due day.",,,"It leads students into math world, and introduces more meaningful math concepts, which goes beyond merely calculation.",MATH 135,Fall 2016,Excellent,Excellent,Excellent,Excellent,Usually available,Interesting,Excellent,90-100%,Very helpful,Very helpful,Helpful,Right amount,Right amount,7-10 hours,,,,,,"The course starts with proof, which is really different form what is learned in high school, a lot of students had a hard time getting into the course.",,,"Yes, since the class is relatively small, students and the instructor collaborate together, it is a study friendly atmosphere.",,,I personally prefer the small class better to large-size class for this course.,,,,,,,,,,,,,,,,,,,,
215810,2016-12-01T06:39:36-05:00,,1.0,,Somewhat too high,1.0,,,0.0,,,1.0,,,1.0,,,0.0,,,2.0,,,1.0,,,1.0,,,1.0,,,4.0,,,1.0,,,0.0,,,2.0,,,2.0,,,,patient,,,slower,,,,MATH 135,Fall 2016,Good,Excellent,Good,Good,Available,Not interesting,Good,75-90%,Helpful,,Helpful,Too much,Right amount,7-10 hours,,,,,,Too difficult,,,,,,,,,,,,,,,,,,,,,,,,,,
215795,2016-11-26T09:41:18-05:00,,1.0,,Just Right,2.0,,,0.0,,,1.0,,,1.0,,,5.0,,,0.0,,,0.0,,,2.0,,,1.0,,,4.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,MATH 135,Fall 2016,Good,Excellent,Good,Good,Did not seek help,Very interesting,Excellent,50-75%,Helpful,,Helpful,Somewhat too much,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215791,2016-11-24T09:49:26-05:00,,0.0,,Too high,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,3.0,,,,He has a strong pronuounciation and emplain every concept very clear.,,,The instructor should speed up his lecture since sometimes I have to wait until Tuesday to finish the assignment due on Wednesday.,,,Teach student to think critical,MATH 135,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,Very helpful,Helpful,Somewhat too much,Somewhat too much,11-15 houts,,,,,,too difficult,,,very good,,,very good,,,,,,,,,,,,,,,,,,,,
215814,2016-12-04T17:42:23-05:00,,2.0,,Somewhat too high,1.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,2.0,,,0.0,,,1.0,,,4.0,,,1.0,,,0.0,,,1.0,,,2.0,,,,did examples almost every class,,,have better explanations,,,teaches many new concepts,MATH 135,Fall 2016,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Sometimes available,Not interesting,Satisfactory,90-100%,Helpful,,Helpful,Too much,Somewhat too much,7-10 hours,,,,,,too many new concepts,,,the class atmosphere was positive.,,,,,,,,,,,,,,,,,,,,,,,
215813,2016-12-02T18:03:53-05:00,,0.0,,Just Right,2.0,,,1.0,,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,1.0,,,2.0,,,4.0,,,,"Effective communicator, explains concepts well",,,,,,,MATH 135,Fall 2016,Excellent,Good,Excellent,Excellent,Usually available,Interesting,Excellent,90-100%,Helpful,Very helpful,Helpful,Somewhat too much,Right amount,> 15 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215808,2016-12-01T05:02:54-05:00,,2.0,,Just Right,2.0,,,3.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,0.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,3.0,,,,Provides lots of opportunities to learn more on your own,,,should give us more example questions,,,slides were well made,MATH 135,Fall 2016,Satisfactory,Unsatisfactory,Satisfactory,Satisfactory,Usually available,Interesting,Good,90-100%,Not helpful,Helpful,Helpful,Somewhat too much,Somewhat too much,11-15 houts,,,,,,"assignments were too hard, made it hard to learn content",,,no,,,nope,,,,,,,,,,,,,,,,,,,,
215802,2016-11-29T11:45:51-05:00,,1.0,,Just Right,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,1.0,,,4.0,,,0.0,,,0.0,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,MATH 135,Fall 2016,Good,Good,Good,Good,Usually available,Not interesting,Good,<25%,Very helpful,Very helpful,Helpful,Right amount,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215786,2016-11-21T14:08:30-05:00,,0.0,,Just Right,2.0,,,0.0,,,1.0,,,1.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,3.0,,,1.0,,,2.0,,,1.0,,,2.0,,,,,,,,,,,MATH 135,Fall 2016,Excellent,Excellent,Good,Good,Available,Very interesting,Good,90-100%,Helpful,No printed notes,Helpful,Right amount,Somewhat too much,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215805,2016-11-30T16:13:07-05:00,,0.0,,Somewhat too high,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,1.0,,,2.0,,,3.0,,,,He had made the course very enjoyable to learn and taught the material at a slow pace which was very helpful for me,,,Professor mukto akash is a very good professor. He should keep his teaching style the same.,,,Helped me understand mathematics more,MATH 135,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,Helpful,Very helpful,Somewhat too much,Right amount,11-15 houts,,,,,,its a very hard course to learn.,,,Positive environment,,,Everything was perfect about the classes just the course is too difficult.,,,,,,,,,,,,,,,,,,,,
215792,2016-11-24T13:38:18-05:00,,2.0,,Somewhat too high,1.0,,,2.0,,,3.0,,,2.0,,,2.0,,,2.0,,,2.0,,,0.0,,,2.0,,,2.0,,,2.0,,,0.0,,,0.0,,,4.0,,,,,,,,,,,MATH 135,Fall 2016,Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Sometimes available,Not interesting,Satisfactory,90-100%,Not helpful,Not helpful,Not helpful,Too much,Too much,> 15 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215797,2016-11-28T14:02:47-05:00,,1.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,"He was going a bit too slow, and sometimes finished lecturing on a topic that is on the assignment the day before it was due.",,0.0,,,0.0,,,0.0,,,3.0,,,2.0,,,2.0,,,2.0,,,,,,,"He could go faster on the easier materials, answer questions in a more effective way.",,,,MATH 135,Fall 2016,Good,Excellent,Excellent,Excellent,Usually available,Interesting,Good,90-100%,Very helpful,Very helpful,No text required,Right amount,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215785,2016-11-21T05:16:03-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,MATH 135,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,Very helpful,Very helpful,Somewhat too much,Somewhat too much,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215790,2016-11-24T09:41:35-05:00,,1.0,,Somewhat too high,1.0,,,2.0,,,0.0,,,1.0,,,5.0,,,0.0,,,1.0,,,0.0,,,1.0,,,4.0,,,4.0,,,0.0,,,1.0,,,1.0,,,,,,,,,,,MATH 135,Fall 2016,Good,Satisfactory,Excellent,Good,Did not seek help,Very interesting,Good,90-100%,Helpful,,,Too much,Somewhat too much,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215798,2016-11-29T07:13:52-05:00,,1.0,,Somewhat too high,1.0,,,1.0,,,1.0,,,1.0,,,5.0,,,1.0,,,1.0,,,0.0,,,0.0,,,3.0,,,1.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,,MATH 135,Fall 2016,Good,Good,Good,Good,Did not seek help,Interesting,Good,90-100%,Very helpful,No printed notes,Helpful,Somewhat too much,Right amount,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215803,2016-11-30T05:12:31-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,2.0,,,2.0,,,1.0,,,,"Excellent at presentation, taking time, and building foundational understanding",,,"We sometimes learned new content a little too late given the assignment deadlines. There would be assignments due on Wednesday morning, and we'd only learn everything we needed on Tuesday.",,,Very very interesting new material that develops an appreciation for proofs and more formal mathematics,MATH 135,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Very interesting,Excellent,90-100%,Very helpful,Helpful,Helpful,Right amount,Right amount,3-6 hours,,,,,,None,,,The instructor was positive towards everyone,,,It was occasionally difficult to see the board clearly from the back and sides of the room.,,,,,,,,,,,,,,,,,,,,
215812,2016-12-02T02:22:03-05:00,,1.0,,Somewhat too high,1.0,,,1.0,,,1.0,,,1.0,,,5.0,,,2.0,,,1.0,,,2.0,,,2.0,,,3.0,,,1.0,,,0.0,,,3.0,,,1.0,,,,,,,,,,,MATH 135,Fall 2016,Good,Good,Good,Good,Did not seek help,Not interesting,Good,50-75%,Not helpful,No printed notes,Helpful,Too much,Somewhat too little,3-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215796,2016-11-26T12:17:48-05:00,,1.0,,Somewhat too high,1.0,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,0.0,,,1.0,,,2.0,,,,,,,,,,,MATH 135,Fall 2016,Good,Excellent,Good,Excellent,Available,Interesting,Good,,Helpful,Helpful,Helpful,Too much,Somewhat too much,7-10 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215816,2016-12-05T17:44:46-05:00,,0.0,,Just Right,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,,,0.0,,,0.0,,,1.0,,,3.0,,,1.0,,,2.0,,,2.0,,,3.0,,,,Very thorough and clear explanations. Evidently cares about students.,,,,,,,MATH 135,Fall 2016,Excellent,Excellent,Excellent,Excellent,Available,Interesting,Excellent,90-100%,Helpful,No printed notes,Helpful,Right amount,Right amount,11-15 houts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
